intensity_meV,Evib_ground_avg_eV,Evib_excited_avg_eV,Evib_total_avg_eV
1.0,2.9345023094529936e-24,0.00024865381315360786,0.00024865381315360786
2.0,4.245405418321325e-24,0.0003392466702880957,0.0003392466702880957
3.0,5.030920714158333e-24,0.0004003240763919999,0.0004003240763919999
4.0,3.2912342844362357e-24,0.000343562425357887,0.000343562425357887
5.0,1.8920444731934955e-24,0.00040827488352624763,0.00040827488352624763
6.0,1.0390735021045246e-24,0.0004032987162096633,0.0004032987162096633
7.0,5.547786040201716e-25,0.0004007696555183641,0.0004007696555183641
8.0,2.887475675855857e-25,0.00044505876165938494,0.00044505876165938494
