intensity_meV,Evib_ground_avg_eV,Evib_excited_avg_eV,Evib_total_avg_eV
1.0,2.280816221821104e-23,0.00024690344844713525,0.00024690344844713525
2.0,1.456522683463035e-22,0.0006683281405927675,0.0006683281405927675
3.0,3.888375779444426e-22,0.0011763562582823588,0.0011763562582823588
4.0,4.498970595735257e-22,0.0013433815526278715,0.0013433815526278715
5.0,4.00591706558336e-22,0.0019876794721421995,0.0019876794721421995
6.0,3.121213900158732e-22,0.0023511161338291686,0.0023511161338291686
7.0,2.2088302484241814e-22,0.0027196977679405836,0.0027196977679405836
8.0,1.427765120616648e-22,0.0034435052261431983,0.0034435052261431983
