0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 9.999526463119134956e-01 1.212056419085534567e-12 2.679872929327505312e-15 5.537105769753198278e-18 1.056722636971062913e-20
1.000000000000000000e+01 9.999003224597350359e-01 1.133010306875564114e-11 3.899848139103179372e-14 1.053893070867293664e-16 2.365949164799311638e-19
1.500000000000000000e+01 9.999408096768132026e-01 2.086950820671041403e-11 2.458866501043363944e-13 5.725554031203356808e-16 2.349192195588772442e-19
2.000000000000000000e+01 9.999975662219866557e-01 1.456105184608764514e-10 5.066802797819545220e-13 1.580264260417659928e-16 5.345252278938120259e-19
2.500000000000000000e+01 9.999644924051824812e-01 3.760875555256659972e-10 5.435959933597738460e-14 4.661143936152682694e-16 1.245644143588594506e-18
3.000000000000000000e+01 9.999032111049456217e-01 5.193564868739306420e-10 1.810069965976619121e-14 1.173122173515308098e-17 3.551747135943669691e-20
3.500000000000000000e+01 9.999298277553307912e-01 5.567019205377771264e-10 1.486255539467352587e-14 2.319035615181369216e-17 6.420798960622719189e-20
4.000000000000000000e+01 9.999943139426071825e-01 6.262193937967605693e-10 3.554322761489199503e-14 2.445852796859267238e-17 1.252385951274252171e-19
4.500000000000000000e+01 9.999747099711088216e-01 6.439424419760253613e-10 2.077064330254031490e-13 4.653094754275903762e-16 1.032925110359933914e-18
5.000000000000000000e+01 9.999084366814868785e-01 6.517788588849906082e-10 2.431463912765970029e-13 3.647070621576588714e-16 3.486304286998675519e-19
5.500000000000000000e+01 9.999192796066082023e-01 7.046611880199793719e-10 3.100239877137513719e-13 9.543280607086914341e-17 3.586320313851906272e-19
6.000000000000000000e+01 9.999871547368653912e-01 1.020763409253716814e-09 1.889871220815059278e-13 5.976301338241994539e-16 2.253170956097164258e-19
6.500000000000000000e+01 9.999849112840848431e-01 1.315416973586005529e-09 9.082546814104955874e-15 1.549713835873016578e-16 1.050566929119115820e-18
7.000000000000000000e+01 9.999162813372236558e-01 1.430719976065685931e-09 3.083646078348305520e-14 1.214397683819154549e-16 1.436989729758070429e-19
7.500000000000000000e+01 9.999112269914296469e-01 1.435230659321077925e-09 3.383265311221710606e-14 1.663452444319362819e-16 1.690078989404743446e-20
8.000000000000000000e+01 9.999786194058942757e-01 1.561400027096539734e-09 3.035360655220112557e-13 1.328811280708185390e-16 9.395604193415194459e-22
8.500000000000000000e+01 9.999913285836792287e-01 1.556900032367012271e-09 5.358542988788159940e-13 1.385536938254323379e-15 3.502014509010817017e-18
9.000000000000000000e+01 9.999258882608922372e-01 1.519610362342356539e-09 2.566255282798524935e-13 5.101446659491258036e-17 2.104040682906244170e-19
9.500000000000000000e+01 9.999046654044683180e-01 1.458777996405091448e-09 1.220222999406721912e-13 1.153969200568875939e-16 1.463305893136657370e-19
1.000000000000000000e+02 9.999684640180787065e-01 1.639803176383363045e-09 1.897050701098193819e-14 2.413220360444091149e-16 7.117172913982662793e-19
1.050000000000000000e+02 9.999973527135073148e-01 1.619471893803868562e-09 4.022680201068432504e-15 1.992269919632041987e-16 1.040254703061548074e-18
1.100000000000000000e+02 9.999365886326851971e-01 1.466972322392897179e-09 1.320771705795609314e-13 3.484448110804516732e-16 3.846628332676585227e-21
1.150000000000000000e+02 9.999010751739840774e-01 1.320374452290915411e-09 1.849203072590288120e-13 9.552845368548549187e-17 7.979027002299528799e-20
1.200000000000000000e+02 9.999566061646157911e-01 1.404629533472848849e-09 4.806813033204315904e-13 8.819136184583688776e-16 1.104970528253307398e-18
1.250000000000000000e+02 9.999989420720122313e-01 1.369386663904686409e-09 3.733791982707811640e-13 6.389293051795916178e-16 8.293205537733483063e-19
