0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999510020012321032e-01 4.893774409653729816e-05 6.019258417654390229e-08 6.204062534226590056e-11 5.450519485225253078e-14
5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.993450057803174857e-01 6.521524629628110180e-04 2.831655306028703199e-06 1.007110686160552412e-08 3.031526912714953245e-11
7.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.975412224554174312e-01 2.439302314649832628e-03 1.935442798024209811e-05 1.201849728864417291e-07 6.169850167407875159e-10
1.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.948863763557174167e-01 5.059826507575171904e-03 5.338809427903207520e-05 4.066196979902956896e-07 2.422730841357538202e-09
1.250000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.927076778668406654e-01 7.209491822492396403e-03 8.223420518086635553e-05 5.930882257152330778e-07 3.017262107024303847e-09
1.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.920988893005902032e-01 7.817185636810814950e-03 8.345255558429382154e-05 4.708493317696857294e-07 1.657682953680642000e-09
1.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.928713669892006433e-01 7.063167511871061566e-03 6.518011415337465579e-05 2.845280535380619026e-07 8.567207585277984101e-10
2.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.937356316260539391e-01 6.215171620421117496e-03 4.898830686481517370e-05 2.077306299135735791e-07 7.160323718835912414e-10
2.250000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.934754241136122266e-01 6.479901119396445572e-03 4.446171836004577152e-05 2.123571466394578361e-07 6.914814188762010973e-10
2.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.919718992935024904e-01 7.979088428963436452e-03 4.872844051217872102e-05 2.829066061646351538e-07 9.304111743586902397e-10
2.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.901541934188665683e-01 9.795781312195953050e-03 4.967473956324148425e-05 3.488588269975318470e-07 1.670543905872647036e-09
