0.000000000000000000e+00 4.999999999999998890e-01 4.999999999999998890e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+00 4.999712342711500890e-01 4.998558395729246207e-01 0.000000000000000000e+00 1.729261559238086453e-04
5.000000000000000000e+00 4.995473896107516243e-01 4.981273481756679500e-01 0.000000000000000000e+00 2.325262213580515068e-03
7.500000000000000000e+00 4.977523652976346136e-01 4.931281844931370006e-01 0.000000000000000000e+00 9.119450209232713919e-03
1.000000000000000000e+01 4.934845486492853706e-01 4.867524072334063479e-01 0.000000000000000000e+00 1.976304411731316657e-02
1.250000000000000000e+01 4.862422871426050897e-01 4.842400841957655300e-01 0.000000000000000000e+00 2.951762866163089305e-02
1.500000000000000000e+01 4.771410688909392683e-01 4.899533984354668137e-01 0.000000000000000000e+00 3.290553267360021850e-02
1.750000000000000000e+01 4.680010059785802978e-01 5.025173434925087612e-01 0.000000000000000000e+00 2.948165052891500021e-02
2.000000000000000000e+01 4.609098314256965256e-01 5.142665106228394567e-01 0.000000000000000000e+00 2.482365795145968779e-02
2.250000000000000000e+01 4.567708414531920225e-01 5.173441203209828698e-01 0.000000000000000000e+00 2.588503822581787045e-02
2.500000000000000000e+01 4.557023907409896157e-01 5.098085260505328398e-01 0.000000000000000000e+00 3.448908320846841291e-02
2.750000000000000000e+01 4.569047938984220347e-01 4.979015082783622703e-01 0.000000000000000000e+00 4.519369782320278167e-02
3.000000000000000000e+01 4.590461103246886720e-01 4.916204576816668448e-01 0.000000000000000000e+00 4.933343199363584425e-02
3.250000000000000000e+01 4.608230214049164331e-01 4.964079389365187445e-01 0.000000000000000000e+00 4.276903965855585049e-02
3.500000000000000000e+01 4.616175772248053422e-01 5.092973975594414782e-01 0.000000000000000000e+00 2.908502521574122049e-02
3.750000000000000000e+01 4.620036391660777841e-01 5.220679087967730059e-01 0.000000000000000000e+00 1.592845203713796204e-02
4.000000000000000000e+01 4.631082226346681097e-01 5.276897727857232656e-01 0.000000000000000000e+00 9.202004579603082282e-03
4.250000000000000000e+01 4.656305514015113278e-01 5.260331098339375844e-01 0.000000000000000000e+00 8.336338764548492652e-03
4.500000000000000000e+01 4.691534621844295483e-01 5.220253488421005006e-01 0.000000000000000000e+00 8.821188973463678362e-03
4.750000000000000000e+01 4.725404972355861655e-01 5.201376372089522304e-01 0.000000000000000000e+00 7.321865555456505761e-03
5.000000000000000000e+01 4.741988177784830505e-01 5.209967816522100836e-01 0.000000000000000000e+00 4.804400569298394354e-03
5.250000000000000000e+01 4.727657101093586944e-01 5.228943802202701274e-01 0.000000000000000000e+00 4.339909670363847199e-03
5.500000000000000000e+01 4.676616183008813210e-01 5.254048144578060686e-01 0.000000000000000000e+00 6.933567241303379911e-03
5.750000000000000000e+01 4.595099625596971715e-01 5.303501036331336183e-01 0.000000000000000000e+00 1.013993380716409452e-02
6.000000000000000000e+01 4.503061062021134209e-01 5.387506909168613412e-01 0.000000000000000000e+00 1.094320288101790530e-02
6.250000000000000000e+01 4.417613148797994160e-01 5.483124815769628846e-01 0.000000000000000000e+00 9.926203543233442367e-03
6.500000000000000000e+01 4.349556778247504196e-01 5.534772837983970017e-01 0.000000000000000000e+00 1.156703837684801110e-02
6.750000000000000000e+01 4.295839355744524579e-01 5.504360302903694713e-01 0.000000000000000000e+00 1.998003413517745672e-02
7.000000000000000000e+01 4.250538964933470720e-01 5.413500975399057058e-01 0.000000000000000000e+00 3.359600596674655604e-02
7.250000000000000000e+01 4.205594306264718307e-01 5.339156491185431674e-01 0.000000000000000000e+00 4.552492025498888761e-02
7.500000000000000000e+01 4.158260367961890691e-01 5.358853708055754117e-01 0.000000000000000000e+00 4.828859239823839189e-02
7.750000000000000000e+01 4.110616561891770049e-01 5.481062991189529221e-01 0.000000000000000000e+00 4.083204469187401431e-02
8.000000000000000000e+01 4.074538777537833889e-01 5.630717813386112436e-01 0.000000000000000000e+00 2.947434090761227865e-02
8.250000000000000000e+01 4.063627640648613815e-01 5.712973732438533236e-01 0.000000000000000000e+00 2.233986269128705043e-02
8.500000000000000000e+01 4.085965541976515070e-01 5.683746632109341057e-01 0.000000000000000000e+00 2.302878259141885944e-02
8.750000000000000000e+01 4.137256552348009264e-01 5.585779768772136666e-01 0.000000000000000000e+00 2.769636788798621185e-02
9.000000000000000000e+01 4.201724903221486507e-01 5.506528159300576597e-01 0.000000000000000000e+00 2.917469374779605232e-02
9.250000000000000000e+01 4.263161037608826920e-01 5.499884780325817735e-01 0.000000000000000000e+00 2.369541820653799091e-02
9.500000000000000000e+01 4.306584556256091156e-01 5.554950120598807217e-01 0.000000000000000000e+00 1.384653231451654469e-02
9.750000000000000000e+01 4.326232808326083701e-01 5.622890659837992411e-01 0.000000000000000000e+00 5.087653183594079316e-03
1.000000000000000000e+02 4.325102576937218668e-01 5.665596205879704916e-01 0.000000000000000000e+00 9.301217183130516255e-04
1.025000000000000000e+02 4.315455504460853908e-01 5.682182574370090444e-01 0.000000000000000000e+00 2.361921169147402093e-04
1.050000000000000000e+02 4.309928223466855113e-01 5.687629904684652349e-01 0.000000000000000000e+00 2.441871848552822706e-04
1.075000000000000000e+02 4.311141563746683780e-01 5.684370375285692223e-01 0.000000000000000000e+00 4.488060967656696404e-04
1.100000000000000000e+02 4.310393217561967472e-01 5.655479262917405547e-01 0.000000000000000000e+00 3.412751952066854066e-03
1.125000000000000000e+02 4.295373551146300373e-01 5.590529998312206983e-01 0.000000000000000000e+00 1.140964505415153693e-02
1.150000000000000000e+02 4.259525331718907459e-01 5.517949522160072728e-01 0.000000000000000000e+00 2.225251461210593640e-02
1.175000000000000000e+02 4.203956482093278990e-01 5.492423326302537934e-01 0.000000000000000000e+00 3.036201916042708185e-02
1.200000000000000000e+02 4.139795539386447176e-01 5.548159094865017238e-01 0.000000000000000000e+00 3.120453657486429305e-02
1.225000000000000000e+02 4.082055715386020966e-01 5.654068404418061133e-01 0.000000000000000000e+00 2.638758801959785114e-02
1.250000000000000000e+02 4.048882476736184177e-01 5.723993765976368442e-01 0.000000000000000000e+00 2.271237572875531643e-02
1.275000000000000000e+02 4.049487727964454775e-01 5.689130142596836581e-01 0.000000000000000000e+00 2.613821294387572852e-02
1.300000000000000000e+02 4.080957756887865773e-01 5.557894981174387183e-01 0.000000000000000000e+00 3.611472619378474497e-02
1.325000000000000000e+02 4.131159518988874457e-01 5.412213614602423561e-01 0.000000000000000000e+00 4.566268664088207752e-02
1.350000000000000000e+02 4.185659906146204090e-01 5.346856526028691547e-01 0.000000000000000000e+00 4.674835678251620941e-02
1.375000000000000000e+02 4.237909137507560597e-01 5.387162858649034991e-01 0.000000000000000000e+00 3.749280038435176543e-02
1.400000000000000000e+02 4.286176322401211158e-01 5.478270500003338261e-01 0.000000000000000000e+00 2.355531775955457124e-02
1.425000000000000000e+02 4.336191684781448563e-01 5.538324537603711573e-01 0.000000000000000000e+00 1.254837776148673770e-02
1.450000000000000000e+02 4.395024016318667681e-01 5.520913468905993549e-01 0.000000000000000000e+00 8.406251477541586137e-03
1.475000000000000000e+02 4.470175981758243711e-01 5.442555694870496730e-01 0.000000000000000000e+00 8.726832337136477061e-03
1.500000000000000000e+02 4.556678133097202266e-01 5.355063410796582213e-01 0.000000000000000000e+00 8.825845610632257129e-03
1.525000000000000000e+02 4.640416980911654110e-01 5.293046220936959978e-01 0.000000000000000000e+00 6.653679815150553845e-03
1.550000000000000000e+02 4.699990117615457930e-01 5.256803944761889724e-01 0.000000000000000000e+00 4.320593762281488975e-03
