0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 1.999999994285657667e+00 9.470492230829293812e-01 5.276284446418554909e-04 1.052950771310113609e+00 1.626214279922149654e-04 -6.902499800194267059e-04
1.000000000000000000e+01 1.999999984886550841e+00 1.993468074429255443e+00 4.166154420480815135e-03 6.531910745270081906e-03 8.699344147471328465e-04 -5.036089123202550262e-03
1.500000000000000000e+01 1.999999980402843880e+00 1.189644859822137413e+00 5.916784841913502041e-03 8.103551209543243816e-01 -6.891767029987555656e-04 -5.227608512532627358e-03
2.000000000000000000e+01 1.999999971966777590e+00 6.588428247000131799e-02 3.684812630785368800e-03 1.934115690030721035e+00 -3.502659572887095382e-03 -1.821535918429750215e-04
2.500000000000000000e+01 1.999999961063796183e+00 7.122939685697158296e-01 5.208990909745638345e-03 1.287705993236837543e+00 -1.812295441271199493e-03 -3.396696211231611893e-03
3.000000000000000000e+01 1.999999950926392822e+00 1.929495081519043920e+00 5.384641136330303723e-03 7.050487034462447899e-02 7.697353649535489508e-04 -6.154377438559197576e-03
3.500000000000000000e+01 1.999999946547688756e+00 1.428499514308690044e+00 1.374318607005663639e-03 5.715004332603610404e-01 3.952186941252072054e-04 -1.769538322493299396e-03
4.000000000000000000e+01 1.999999937551598883e+00 1.212872534365698890e-01 9.333655756479577466e-06 1.878712685308762564e+00 1.407740922193301482e-06 -1.074259041194653932e-05
4.500000000000000000e+01 1.999999928447612429e+00 4.775987442993308574e-01 1.245667463712889645e-04 1.522401185516267796e+00 3.564537791346621533e-05 -1.602134922707789690e-04
5.000000000000000000e+01 1.999999920250295160e+00 1.821169684316652271e+00 2.724832913311948154e-03 1.788302374583524423e-01 6.860564500551026611e-04 -3.410890888076446338e-03
5.500000000000000000e+01 1.999999915158330754e+00 1.627054055235169105e+00 6.053076044461567357e-03 3.729458615461533899e-01 2.218527125955625573e-04 -6.274930380048957326e-03
6.000000000000000000e+01 1.999999906353811863e+00 2.909594833294409377e-01 4.281667566134399194e-03 1.709040424816050674e+00 -2.900115846582313351e-03 -1.381553511231910095e-03
6.500000000000000000e+01 1.999999899002923742e+00 3.081516742686377652e-01 4.322479822497103143e-03 1.691848226665803256e+00 -2.850786891117416087e-03 -1.471694862896872832e-03
7.000000000000000000e+01 1.999999890107971412e+00 1.646788403132430911e+00 6.026840238094148886e-03 3.532114890770413629e-01 2.627499548506358434e-04 -6.289592294445578262e-03
