0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000000e+00 1.373931159436390381e-01 8.626068840563654305e-01
5.000000000000000000e+00 4.735182035871500217e-01 5.264817964128544192e-01
7.500000000000000000e+00 8.232210444961445273e-01 1.767789555038515037e-01
1.000000000000000000e+01 9.957415424286026884e-01 4.258457571381117981e-03
1.250000000000000000e+01 8.989300888857858496e-01 1.010699111141939166e-01
1.500000000000000000e+01 5.872361926894056339e-01 4.127638073105729943e-01
1.750000000000000000e+01 2.303114394900327433e-01 7.696885605099409444e-01
2.000000000000000000e+01 2.132870074523839435e-02 9.786712992547268453e-01
2.250000000000000000e+01 7.345181223132409010e-02 9.265481877686332357e-01
2.500000000000000000e+01 3.583758863608458300e-01 6.416241136391217514e-01
2.750000000000000000e+01 7.206518199560875138e-01 2.793481800438756268e-01
3.000000000000000000e+01 9.622344576565267094e-01 3.776554234343915822e-02
3.250000000000000000e+01 9.517107421761497044e-01 4.828925782380676796e-02
3.500000000000000000e+01 6.965237082033352012e-01 3.034762917966185580e-01
3.750000000000000000e+01 3.372622819948032924e-01 6.627377180051493566e-01
4.000000000000000000e+01 6.892002719611634021e-02 9.310799728038259282e-01
4.250000000000000000e+01 3.507922387688329480e-02 9.649207761230600422e-01
4.500000000000000000e+01 2.525786671399661287e-01 7.474213328599715878e-01
4.750000000000000000e+01 6.042486683953530724e-01 3.957513316045802587e-01
5.000000000000000000e+01 9.013057266267689993e-01 9.869427337316490079e-02
5.250000000000000000e+01 9.831735575485102130e-01 1.682644245141891662e-02
5.500000000000000000e+01 8.039561671203589999e-01 1.960438328795706120e-01
5.750000000000000000e+01 4.592790830369836708e-01 5.407209169629415557e-01
6.000000000000000000e+01 1.361528341693097055e-01 8.638471658306141610e-01
6.250000000000000000e+01 1.093798678642898814e-02 9.890620132134954057e-01
6.500000000000000000e+01 1.520646337538070492e-01 8.479353662461165397e-01
6.750000000000000000e+01 4.827164875193666882e-01 5.172835124805539309e-01
7.000000000000000000e+01 8.236727860960232350e-01 1.763272139038939978e-01
7.250000000000000000e+01 9.908121825594283782e-01 9.187817440482680745e-03
7.500000000000000000e+01 8.936005256322184787e-01 1.063994743676920512e-01
7.750000000000000000e+01 5.832948627166708588e-01 4.167051372832357159e-01
8.000000000000000000e+01 2.265848938541083490e-01 7.734151061458003351e-01
8.250000000000000000e+01 1.742242611701506558e-02 9.825775738828830264e-01
8.500000000000000000e+01 7.174363701467326160e-02 9.282563629852221831e-01
8.750000000000000000e+01 3.618252445316081922e-01 6.381747554682908330e-01
9.000000000000000000e+01 7.291443278255487215e-01 2.708556721743437534e-01
9.250000000000000000e+01 9.715532223953917690e-01 2.844677760449747239e-02
9.500000000000000000e+01 9.560293558527981350e-01 4.397064414708354990e-02
9.750000000000000000e+01 6.921182285335740758e-01 3.078817714662998584e-01
1.000000000000000000e+02 3.251019785307139864e-01 6.748980214691537860e-01
1.025000000000000000e+02 5.510087748684330822e-02 9.448991225130262128e-01
1.050000000000000000e+02 2.842658108508320722e-02 9.715734189147913202e-01
1.075000000000000000e+02 2.593622891343490000e-01 7.406377108655245456e-01
1.100000000000000000e+02 6.225283027868897534e-01 3.774716972129784631e-01
1.125000000000000000e+02 9.199299877519000468e-01 8.007001224796700400e-02
1.150000000000000000e+02 9.884685370975297980e-01 1.153146290233041105e-02
1.175000000000000000e+02 7.902685694627441526e-01 2.097314305371137111e-01
1.200000000000000000e+02 4.345138627634922979e-01 5.654861372363610972e-01
1.225000000000000000e+02 1.167678055391856151e-01 8.832321944606675856e-01
1.250000000000000000e+02 1.004868074662191441e-02 9.899513192532320982e-01
1.275000000000000000e+02 1.702785241859699761e-01 8.297214758138886648e-01
1.300000000000000000e+02 5.083615026525111213e-01 4.916384973473491016e-01
1.325000000000000000e+02 8.410082455525077494e-01 1.589917544473479771e-01
1.350000000000000000e+02 9.897335484929880023e-01 1.026645150686621502e-02
1.375000000000000000e+02 8.751525721835541338e-01 1.248474278162993584e-01
1.400000000000000000e+02 5.587633942136351894e-01 4.412366057862163737e-01
1.425000000000000000e+02 2.109020237476071091e-01 7.890979762522398744e-01
1.450000000000000000e+02 2.003064939772907296e-02 9.799693506021165401e-01
1.475000000000000000e+02 9.024579178150224368e-02 9.097542082183474044e-01
1.500000000000000000e+02 3.834459415965954521e-01 6.165540584032515037e-01
1.525000000000000000e+02 7.399048326438409928e-01 2.600951673560015776e-01
1.550000000000000000e+02 9.662672820885511715e-01 3.373271791128615305e-02
1.575000000000000000e+02 9.409531707411972201e-01 5.904682925864089549e-02
1.600000000000000000e+02 6.786102143994334757e-01 3.213897856004007125e-01
1.625000000000000000e+02 3.206657648295622165e-01 6.793342351702721382e-01
1.650000000000000000e+02 5.952172998641329371e-02 9.404782700134239892e-01
1.675000000000000000e+02 3.659713613099212226e-02 9.634028638688457713e-01
1.700000000000000000e+02 2.662768137187554451e-01 7.337231862810809080e-01
1.725000000000000000e+02 6.258590517908106943e-01 3.741409482090250482e-01
1.750000000000000000e+02 9.196582602645839710e-01 8.034173973524542933e-02
1.775000000000000000e+02 9.856646383770776287e-01 1.433536162275281245e-02
1.800000000000000000e+02 7.862851020896448606e-01 2.137148979101779478e-01
