0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 4.708738290183447792e-05 2.638146267791392630e-07 1.168405949989085819e-09 4.206300720007443546e-12 1.278182243515193565e-14
1.000000000000000000e+01 9.758064354623233335e-05 2.068478453302539261e-06 2.377322987920558204e-08 1.919174043333011789e-10 1.201299865264991412e-12
1.500000000000000000e+01 5.649577116402045203e-05 2.969963752213129747e-06 3.991522148128080997e-08 2.685097286557690245e-10 1.109451311582976217e-12
2.000000000000000000e+01 1.462542560658572340e-06 1.885052576276007257e-06 2.529644225021154634e-08 1.437760386385886745e-10 5.088235601698640046e-13
2.500000000000000000e+01 3.293660100253937949e-05 2.670849334317120596e-06 3.437379372412510906e-08 1.951990136314022911e-10 6.464206892601661065e-13
3.000000000000000000e+01 9.355954897663197882e-05 2.851918740366413713e-06 3.707225326931529086e-08 3.010395808505450704e-10 1.770451575691601039e-12
3.500000000000000000e+01 7.075056841413802217e-05 8.013208135832327572e-07 6.692299915970610291e-09 4.141261769124745127e-11 2.003253787241424307e-13
4.000000000000000000e+01 6.147594846812422714e-06 1.158383136547127487e-08 6.024685763380597403e-11 1.429496137021660253e-13 9.227211268348086981e-17
4.500000000000000000e+01 2.368215198079763812e-05 4.589192921864208561e-08 2.036530362804509634e-11 3.002615613847782690e-14 9.848578487793883091e-17
5.000000000000000000e+01 8.977680538979518170e-05 1.196605852386550004e-06 1.012283703308585969e-08 6.717119977144615204e-11 3.975625207078401950e-13
5.500000000000000000e+01 7.849412497923142931e-05 2.873892568913729445e-06 3.852208469689297526e-08 3.037045356126826851e-10 1.592251278849442434e-12
6.000000000000000000e+01 1.241873191401830495e-05 2.160341831183963809e-06 2.968379838978164424e-08 1.697296116384511938e-10 5.784990522667808965e-13
6.500000000000000000e+01 1.322422564238854842e-05 2.205652271325803692e-06 2.784480200321348942e-08 1.516980648764474355e-10 5.486664251737746522e-13
7.000000000000000000e+01 7.895686045724146325e-05 3.268728336217938633e-06 4.277609149156947420e-08 3.042407948367066899e-10 1.460785263381791668e-12
7.500000000000000000e+01 8.879062550437451489e-05 1.641177606475683466e-06 1.856235099592707559e-08 1.459684044113001766e-10 8.273118011137269677e-13
8.000000000000000000e+01 2.296694299329361621e-05 1.191700028396327993e-07 8.150663488633078757e-10 3.068595430708657604e-12 7.541940958434009599e-15
8.500000000000000000e+01 6.513651026117031160e-06 1.868567537937713841e-08 9.599163922150997784e-11 3.078886992201711059e-13 9.291303689885350758e-16
9.000000000000000000e+01 7.180833289236383560e-05 5.135876923389790656e-07 2.207527365704340439e-09 8.361707549697651875e-12 4.292923849552440206e-14
9.500000000000000000e+01 9.367392551632958652e-05 2.349367811756279429e-06 2.832431711655066269e-08 2.333705734954633821e-10 1.408744803861427993e-12
1.000000000000000000e+02 3.194432908298760348e-05 2.506497818091197474e-06 3.553547247058971935e-08 2.290785732805117533e-10 9.318770104676830253e-13
1.050000000000000000e+02 1.778079304650917146e-06 1.864427345198571923e-06 2.482766560382647298e-08 1.420010876688579475e-10 5.450919837137335089e-13
1.100000000000000000e+02 5.742016022589903866e-05 3.193139364809317151e-06 3.943346498961168266e-08 2.300775565525868993e-10 7.694792463142049048e-13
1.150000000000000000e+02 9.693742785861649393e-05 2.579536991972263029e-06 3.326362570609421088e-08 2.763421345768309394e-10 1.612353568378873515e-12
1.200000000000000000e+02 4.607185175400390254e-05 4.759684062325534593e-07 4.474299421109879563e-09 2.625357903145809665e-11 1.282405965616101325e-13
1.250000000000000000e+02 5.430165038791911304e-09 4.173332082513256958e-08 2.540797421438060049e-10 7.779024919830410082e-13 5.919848474714629982e-15
1.300000000000000000e+02 4.800546555003950340e-05 1.558436162669279402e-07 1.079098868919626751e-10 1.435645450016219531e-13 7.501481664861966956e-15
1.350000000000000000e+02 9.818509641526525320e-05 1.572601097588826860e-06 1.438230556510164616e-08 1.035009969411093206e-10 6.704462293442261348e-13
1.400000000000000000e+02 5.567506249486151769e-05 2.648808458596636804e-06 3.741874353912766962e-08 2.846764086894373987e-10 1.423440053968858896e-12
1.450000000000000000e+02 1.180719077923816313e-06 1.819682446997256760e-06 2.640939615598204594e-08 1.547442190924655699e-10 5.055386657290313126e-13
1.500000000000000000e+02 3.401806286755344001e-05 2.728662453962236080e-06 3.203320940760195224e-08 1.672357679352055941e-10 4.969274044856452621e-13
1.550000000000000000e+02 9.348612304846900286e-05 3.307557552281051110e-06 4.317676292675122181e-08 3.262492651231378994e-10 1.747567052759558037e-12
1.600000000000000000e+02 6.958309604039868449e-05 1.172048577977400942e-06 1.379818164258964594e-08 1.052131600298646383e-10 5.958565104328799444e-13
1.650000000000000000e+02 5.771775770152962649e-06 9.178817063327525842e-08 9.056618479082011862e-10 3.453675450641165626e-12 2.521328417979417376e-15
1.700000000000000000e+02 2.434749299629473680e-05 7.439627546589922786e-08 3.129774257447707225e-10 1.290745846146931270e-12 1.067888358631890151e-15
1.750000000000000000e+02 9.065857034518854274e-05 8.247176152167319811e-07 4.125337937385542717e-09 1.841126366975476791e-11 1.350966844834953390e-13
1.800000000000000000e+02 7.810525377969586476e-05 2.415462461416719125e-06 3.118404555141639159e-08 2.594538393521384051e-10 1.460050157718885676e-12
1.850000000000000000e+02 1.167488531039485890e-05 2.023494722015618334e-06 3.094644353692282665e-08 1.956490975738828452e-10 7.048733417365522354e-13
1.900000000000000000e+02 1.408277094856058434e-05 2.153990680372366389e-06 2.644522206980965057e-08 1.455827636535127005e-10 5.783812634610127478e-13
1.950000000000000000e+02 7.951731943926245404e-05 3.567947332106875580e-06 4.359009522433408443e-08 2.693362095471503515e-10 1.117137598139964891e-12
