0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 4.708977584106479642e-05 2.617760390627222969e-07 1.146109421049934547e-09 4.073676331302637614e-12 1.221483421610090012e-14
1.000000000000000000e+01 9.765035701981803504e-05 2.001772986970208998e-06 2.193417056309356798e-08 1.673651777565881021e-10 9.838348381849334412e-13
1.500000000000000000e+01 5.666098760678358112e-05 2.726677232387000962e-06 3.307051232392577621e-08 1.971645191677581723e-10 7.154421545041003769e-13
2.000000000000000000e+01 1.464592998338432157e-06 1.611631887167017217e-06 1.994794932407898914e-08 1.063515345555323862e-10 3.577867258218606465e-13
2.500000000000000000e+01 3.326412795424292323e-05 2.265086467140938088e-06 2.848339013395035567e-08 1.625823417245134331e-10 5.344108036422364823e-13
3.000000000000000000e+01 9.437688486292080238e-05 2.140792601853736425e-06 2.424903596160124945e-08 1.882365239824623728e-10 1.100772008032906941e-12
3.500000000000000000e+01 7.065627394839507874e-05 4.429970860633650001e-07 1.602320142463461022e-09 6.622372211220341341e-12 3.703426544208696289e-14
4.000000000000000000e+01 5.848044222480369606e-06 2.793908921826370279e-08 2.054129661721862372e-10 9.818546805019110391e-13 2.126846161502162089e-15
4.500000000000000000e+01 2.410445848231941628e-05 1.517320742606259784e-07 1.101124302273364822e-09 3.519113196303725829e-12 3.289326980885371625e-15
5.000000000000000000e+01 8.947790159823515433e-05 1.725568389493303139e-06 1.879439683981575331e-08 1.397954526262985693e-10 8.154478953872242074e-13
5.500000000000000000e+01 7.810600021186218532e-05 3.084977447968991859e-06 3.690264593483974982e-08 2.321034032180211169e-10 9.283140266399037505e-13
6.000000000000000000e+01 1.245364157090700065e-05 1.846436806388996192e-06 2.150863482217459162e-08 1.119437825774378177e-10 3.603089557806379697e-13
6.500000000000000000e+01 1.342224318761781574e-05 1.804667722946765010e-06 2.403059003750749266e-08 1.331074874176239716e-10 4.040340137318553921e-13
7.000000000000000000e+01 8.042475198833726928e-05 2.108876039974012344e-06 2.516148755433699251e-08 1.970432652502773398e-10 1.136271848866997045e-12
7.500000000000000000e+01 8.926712476372185301e-05 6.485943663369862563e-07 2.489101097623109286e-09 1.216891365159023189e-11 8.224206034981853185e-14
8.000000000000000000e+01 2.201771818637383187e-05 1.048937860196714178e-07 7.204479424029578739e-10 3.664591719558545442e-12 9.826750634118742644e-15
8.500000000000000000e+01 7.099747721612480811e-06 1.432822987604285611e-07 1.455690738790261127e-09 4.815232259994549456e-12 9.605578212904644729e-15
9.000000000000000000e+01 7.178287534571032940e-05 1.378578461516305256e-06 1.555331576286179588e-08 1.116509948735209528e-10 6.318653632872121595e-13
9.500000000000000000e+01 9.255345643001370464e-05 3.258921170250223456e-06 3.918149497206205510e-08 2.612066120626728426e-10 1.138327762857221237e-12
1.000000000000000000e+02 3.184544742280106990e-05 2.261634721508179252e-06 2.443789707260011418e-08 1.230263308748948477e-10 3.696984927485366822e-13
1.050000000000000000e+02 1.807462638887425461e-06 1.449212813631971525e-06 2.045433165360866448e-08 1.112332389470168350e-10 3.265857641996281109e-13
1.100000000000000000e+02 5.907269489916171771e-05 1.912139939805076876e-06 2.443193308946991158e-08 1.914441041629934105e-10 1.079902579111080319e-12
1.150000000000000000e+02 9.854914876926542874e-05 8.269080801842845720e-07 3.764241742038911822e-09 2.198741183287502858e-11 1.544128952649372164e-13
1.200000000000000000e+02 4.470890485210848972e-05 2.118572101994150708e-07 1.291885703796206917e-09 7.267814755322831130e-12 2.535589264303506644e-14
1.250000000000000000e+02 6.865541136135045948e-08 2.428985720276294133e-07 2.234159192042574020e-09 8.404341447718547156e-12 3.104837784674621801e-14
