intensity_meV,Evib_ground_avg_eV,Evib_excited_avg_eV,Evib_total_avg_eV
1.0,3.2912342844362357e-24,0.000343562425357887,0.000343562425357887
2.0,5.250344680042666e-23,0.0013686500627776278,0.0013686500627776278
3.0,2.644841979524083e-22,0.003058565872444949,0.003058565872444949
4.0,8.301142986657791e-22,0.005385819131758252,0.005385819131758252
5.0,2.008611071643713e-21,0.008312625301899962,0.008312625301899962
6.0,4.119740219155326e-21,0.01179159267239807,0.01179159267239807
7.0,7.534132241021764e-21,0.01576658291468973,0.01576658291468973
8.0,1.2661979890217942e-20,0.020173729420514184,0.020173729420514184
