0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 5.322110408498242250e-08 2.504560750757210353e-13 5.322085362890733220e-08
1.000000000000000000e+01 4.159991666468634562e-07 2.484328228206550259e-12 4.159966823186352135e-07
1.500000000000000000e+01 5.784600450304706975e-07 4.296353784266996615e-12 5.784557486766865094e-07
2.000000000000000000e+01 3.504790435580009221e-07 3.892180366338283123e-11 3.504401217543375481e-07
2.500000000000000000e+01 4.942112920136422642e-07 1.117946066886323760e-10 4.940994974069536302e-07
3.000000000000000000e+01 4.867103222039752733e-07 1.731672874662978922e-10 4.865371549165090385e-07
3.500000000000000000e+01 1.097775929040335209e-07 1.743989939136647176e-10 1.096031939101198726e-07
4.000000000000000000e+01 2.131360029838743103e-09 1.898183489516724577e-10 1.941541680887070904e-09
4.500000000000000000e+01 2.096490265394760601e-08 1.946079086874412901e-10 2.077029474526016297e-08
5.000000000000000000e+01 3.189904797403351882e-07 2.066677734513389481e-10 3.187838119668838281e-07
5.500000000000000000e+01 6.295529236362806526e-07 2.201843763834782196e-10 6.293327392598971516e-07
6.000000000000000000e+01 4.074814030264661272e-07 3.441085399309365955e-10 4.071372944865352046e-07
6.500000000000000000e+01 4.054038914677987705e-07 5.249441714988056865e-10 4.048789472963000146e-07
7.000000000000000000e+01 5.150394661873027612e-07 6.963067888928974541e-10 5.143431593984098444e-07
7.500000000000000000e+01 1.848099638417041273e-07 7.170264195431521084e-10 1.840929374221609720e-07
8.000000000000000000e+01 1.010405924766214163e-08 7.493301250809450771e-10 9.354729122581196655e-09
8.500000000000000000e+01 1.137549424072013914e-08 7.589421737714741851e-10 1.061655206694866641e-08
9.000000000000000000e+01 2.176366302283908005e-07 7.836299700225804618e-10 2.168530002583681997e-07
9.500000000000000000e+01 6.292014150530209741e-07 7.837574328877885566e-10 6.284176576201331322e-07
1.000000000000000000e+02 5.041786932778139714e-07 9.485698370746795622e-10 5.032301234407392043e-07
1.050000000000000000e+02 3.426485201239980456e-07 1.234459899073912641e-09 3.414140602249240885e-07
1.100000000000000000e+02 4.964157662256217718e-07 1.532299017573004469e-09 4.948834672080486280e-07
1.150000000000000000e+02 2.653625349007963210e-07 1.622286964187354205e-09 2.637402479366089584e-07
1.200000000000000000e+02 2.765612389107594318e-08 1.655961245783739570e-09 2.600016264529220175e-08
1.250000000000000000e+02 1.762021204772598840e-08 1.689377960516997212e-09 1.593083408720899243e-08
1.300000000000000000e+02 1.328489432424221322e-07 1.715170274659121835e-09 1.311337729677630231e-07
1.350000000000000000e+02 5.743119975964091895e-07 1.710960652665372859e-09 5.726010369437437594e-07
1.400000000000000000e+02 6.111790734860339338e-07 1.850040124054345815e-09 6.093290333619796395e-07
1.450000000000000000e+02 3.293264585116593714e-07 2.229914506005704712e-09 3.270965440056537010e-07
1.500000000000000000e+02 4.401940215106995641e-07 2.642095906379365510e-09 4.375519256043200952e-07
1.550000000000000000e+02 3.345013759460204426e-07 2.864318656917208406e-09 3.316370572891032921e-07
1.600000000000000000e+02 5.816587139538602779e-08 2.888399072716006458e-09 5.527747232267002547e-08
1.650000000000000000e+02 3.132996576933799856e-08 2.964336918710530531e-09 2.836562885062746513e-08
1.700000000000000000e+02 7.858139044873949279e-08 2.981066025964250126e-09 7.560032442277523977e-08
1.750000000000000000e+02 4.771366994624850577e-07 2.993529958991758991e-09 4.741431695034933678e-07
1.800000000000000000e+02 6.958296117483990538e-07 3.057129223352497684e-09 6.927724825250465867e-07
1.850000000000000000e+02 3.742501169741368089e-07 3.491563305900229786e-09 3.707585536682365853e-07
1.900000000000000000e+02 3.678057884633283225e-07 3.999860918226118872e-09 3.638059275451023046e-07
1.950000000000000000e+02 3.764552708996788161e-07 4.392004768201707779e-09 3.720632661314770892e-07
2.000000000000000000e+02 1.018180528115678454e-07 4.431506731743837191e-09 9.738654607982400577e-08
2.050000000000000000e+02 4.606091648689891444e-08 4.541820930354973542e-09 4.151909555654394090e-08
2.100000000000000000e+02 5.869201151631115705e-08 4.563672062859237359e-09 5.412833945345192052e-08
2.150000000000000000e+02 3.608599508151543798e-07 4.596690237682851633e-09 3.562632605774715497e-07
2.200000000000000000e+02 7.319083749364940510e-07 4.582647508871497717e-09 7.273257274276226244e-07
2.250000000000000000e+02 4.685781454605567202e-07 4.994381158656916426e-09 4.635837643018997161e-07
2.300000000000000000e+02 3.069406271865889892e-07 5.589714058392851366e-09 3.013509131281961188e-07
2.350000000000000000e+02 3.820969789028869977e-07 6.141396579445744709e-09 3.759555823234412787e-07
2.400000000000000000e+02 1.538526363342518248e-07 6.265097434014478050e-09 1.475875389002373394e-07
2.450000000000000000e+02 5.919885601785355532e-08 6.372305865454823994e-09 5.282655015239873959e-08
2.500000000000000000e+02 6.731628944921043213e-08 6.437969309988394115e-09 6.087832013922203471e-08
2.550000000000000000e+02 2.521965714028292793e-07 6.473037434256619466e-09 2.457235339685726566e-07
2.600000000000000000e+02 7.072132804994129330e-07 6.424384978355040462e-09 7.007888955210579083e-07
2.650000000000000000e+02 5.880692294584522484e-07 6.721473646693674593e-09 5.813477558117584290e-07
2.700000000000000000e+02 2.833429036598402445e-07 7.391190535440603127e-09 2.759517131243995992e-07
2.750000000000000000e+02 3.528628939968526511e-07 8.057744644428906071e-09 3.448051493524237351e-07
2.800000000000000000e+02 2.048757133352270322e-07 8.346287791572084890e-09 1.965294255436548943e-07
2.850000000000000000e+02 7.173773712728488747e-08 8.416735714921003498e-09 6.332100141236388728e-08
2.900000000000000000e+02 9.223950775552807965e-08 8.557897309388415535e-09 8.368161044613964758e-08
2.950000000000000000e+02 1.734357706342165593e-07 8.579951712548433346e-09 1.648558189216681227e-07
3.000000000000000000e+02 6.267754006628164046e-07 8.548234050677514697e-09 6.182271666121388932e-07
3.050000000000000000e+02 7.000948822491063997e-07 8.672216399448886939e-09 6.914226658496573854e-07
3.100000000000000000e+02 3.126798210767161485e-07 9.369374382785006228e-09 3.033104466939311704e-07
3.150000000000000000e+02 3.015926863336854981e-07 1.010880114972176295e-08 2.914838851839637749e-07
3.200000000000000000e+02 2.433819122854602679e-07 1.060387580219779272e-08 2.327780364832624917e-07
3.250000000000000000e+02 8.632153432298268964e-08 1.065181666526275647e-08 7.566971765771993979e-08
3.300000000000000000e+02 1.197730694325236189e-07 1.085563766397742588e-08 1.089174317685462095e-07
3.350000000000000000e+02 1.364136581750699807e-07 1.088397298405732260e-08 1.255296851910126615e-07
3.400000000000000000e+02 5.108297899786856945e-07 1.088914876886038570e-08 4.999406412098253187e-07
3.450000000000000000e+02 7.733034503195510051e-07 1.085267635557907667e-08 7.624507739639719334e-07
3.500000000000000000e+02 3.950798467713025755e-07 1.148155724692053578e-08 3.835982895243820116e-07
3.550000000000000000e+02 2.496775334891247282e-07 1.227775354279948295e-08 2.373997799463253396e-07
3.600000000000000000e+02 2.597387885106243552e-07 1.295424304562938802e-08 2.467845454649950019e-07
3.650000000000000000e+02 1.046499377940758093e-07 1.305505017968157340e-08 9.159488761439424417e-08
3.700000000000000000e+02 1.392784616732254289e-07 1.325948633483019594e-08 1.260189753383952214e-07
