# time_fs  Nvib_ground  Evib_ground_eV  Nvib_excited  Evib_excited_eV
9.250000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.147361451898390505e-01 4.273249289277797347e-02
9.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.423287235813070817e-01 4.822341599268011730e-02
9.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.615763084406636518e-01 5.205368537969207177e-02
1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.671843203569518321e-01 5.316967975103341348e-02
1.025000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.631050177881278374e-01 5.235789853983744552e-02
1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.588331941348937515e-01 5.150780563284386437e-02
1.075000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.621236954596031232e-01 5.216261539646102618e-02
1.100000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.743961374270154630e-01 5.460483134797608495e-02
1.125000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.918129358485967439e-01 5.807077423387076165e-02
1.150000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.094447923464115902e-01 6.157951367693591249e-02
1.175000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.238708051786324260e-01 6.445029023054785200e-02
1.200000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.327947160243096558e-01 6.622614848883762173e-02
1.225000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.345201694142346804e-01 6.656951371343269863e-02
1.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.299075235041681320e-01 6.565159717732946265e-02
1.275000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.248073783975208295e-01 6.463666830110664785e-02
1.300000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.283154108375903046e-01 6.533476675668047073e-02
1.325000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.461432734839905989e-01 6.888251142331412724e-02
1.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.747258113896023701e-01 7.457043646653088720e-02
1.375000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.023414511327527143e-01 8.006594877541779731e-02
1.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.172414732449301056e-01 8.303105317574109578e-02
1.425000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.161720865707937422e-01 8.281824522758796103e-02
1.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.061957749758234870e-01 8.083295922018887691e-02
1.475000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.986940122368501926e-01 7.934010843513319977e-02
1.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.012388508372856655e-01 7.984653131661986758e-02
1.525000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.140620925550954068e-01 8.239835641846399161e-02
1.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.324186344935836424e-01 8.605130826422316415e-02
1.575000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.506557074954520292e-01 8.968048579159497435e-02
1.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.640689475983683643e-01 9.234972057207531393e-02
1.625000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.689991001114690583e-01 9.333082092218235315e-02
1.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.639979098192829610e-01 9.233558405403731462e-02
1.675000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.524428155867363799e-01 9.003612030176054437e-02
1.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.431693255044776847e-01 8.819069577539107030e-02
1.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.460212181222342198e-01 8.875822240632461058e-02
1.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.643712112822250271e-01 9.240987104516279471e-02
1.775000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.910398661440074641e-01 9.771693336265749319e-02
1.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.122427743892830065e-01 1.019363121034673331e-01
1.825000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.173111611361030926e-01 1.029449210660845215e-01
1.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.063553073219302370e-01 1.007647061570641350e-01
1.875000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.894247401783572982e-01 9.739552329549311382e-02
1.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.783903386677738068e-01 9.519967739488699454e-02
1.925000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.791714542454491577e-01 9.535511939484439536e-02
1.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.902281645868017401e-01 9.755540475277356405e-02
1.975000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.060571833565139510e-01 1.007053794879462782e-01
2.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.206286958297710044e-01 1.036051104701244396e-01
2.025000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.285529948009927148e-01 1.051820459653975692e-01
2.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.258903598191745354e-01 1.046521816040157510e-01
2.075000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.124467247195637620e-01 1.019768982191932016e-01
2.100000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.939965283817461250e-01 9.830530914796749287e-02
2.125000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.809036920850602304e-01 9.569983472492699095e-02
2.150000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.820172701687566175e-01 9.592143676358258486e-02
2.175000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.976278021547838604e-01 9.902793262880200953e-02
2.200000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.176886597105385679e-01 1.030200432823971807e-01
2.225000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.281544601883018109e-01 1.051027375774720718e-01
2.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.211984440189013634e-01 1.037184903597613839e-01
2.275000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.007638348272451800e-01 9.965200313062180792e-02
2.300000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.786629539610307571e-01 9.525392783824512821e-02
2.325000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.653846992362477564e-01 9.261155514801330813e-02
2.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.641566333819986401e-01 9.236717004301774059e-02
2.375000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.718310118988926494e-01 9.389437136787964766e-02
2.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.828046572043847573e-01 9.607812678367257109e-02
2.425000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.913286686758444599e-01 9.777440506649305585e-02
2.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.921180798275393009e-01 9.793149788568034086e-02
2.475000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.817818954953431154e-01 9.587459720357328907e-02
2.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.615455038551293243e-01 9.184755526717074126e-02
2.525000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.386144740689317256e-01 8.728428033971742661e-02
2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.233080249190251942e-01 8.423829695888601643e-02
2.575000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.223944504805254296e-01 8.405649564562457654e-02
2.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.332430728002298892e-01 8.621537148724575661e-02
2.625000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.443657275783724492e-01 8.842877978809611517e-02
2.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.433904944476149135e-01 8.823470839507538410e-02
2.675000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.264435522538405077e-01 8.486226689851426863e-02
2.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.005984832104557136e-01 7.971909815888070239e-02
2.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.774128892959161541e-01 7.510516496988732527e-02
2.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.643470131338673035e-01 7.250505561363959628e-02
2.775000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.617568205432274975e-01 7.198960728810228915e-02
2.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.657448695742344102e-01 7.278322904527265158e-02
2.825000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.715650910211043545e-01 7.394145311319977321e-02
2.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.745036752440948913e-01 7.452623137357489158e-02
2.875000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.699873066970985613e-01 7.362747403272261459e-02
2.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.553456682042867021e-01 7.071378797265305549e-02
2.925000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.325798880290409265e-01 6.618339771777914660e-02
2.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.090675937609160817e-01 6.150445115842231164e-02
2.975000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.939590024652958267e-01 5.849784149059387289e-02
3.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.916710719481424574e-01 5.804254331768034930e-02
3.025000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.975451412921691352e-01 5.921148311714166668e-02
3.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.004147325472785734e-01 5.978253177690844022e-02
3.075000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.911430411174146804e-01 5.793746518236553289e-02
3.100000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.698323723688711984e-01 5.369664210140537991e-02
3.125000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.449223282420994185e-01 4.873954332017779029e-02
3.150000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.255798356415476269e-01 4.489038729266798394e-02
3.175000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.154191641043969041e-01 4.286841365677498267e-02
3.200000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.126699781064129713e-01 4.232132564317618584e-02
3.225000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.139766274698660098e-01 4.258134886650333933e-02
3.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.164465551379242403e-01 4.307286447244692423e-02
3.275000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.169426569347847333e-01 4.317158873002216457e-02
3.300000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.116491888670984367e-01 4.211818858455258774e-02
3.325000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.980446726997005247e-01 3.941088986724040899e-02
3.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.778868722554206583e-01 3.539948757882871444e-02
3.375000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.577650925369506463e-01 3.139525341485318449e-02
3.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.452428640273192850e-01 2.890332994143654174e-02
3.425000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.428184847973218985e-01 2.842087847466706271e-02
3.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.451467071501890138e-01 2.888419472288761281e-02
3.475000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.430475871565370094e-01 2.846646984415086845e-02
3.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.313167119265601090e-01 2.613202567338546514e-02
3.525000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.128684035504909922e-01 2.246081230654770750e-02
3.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.523370121212718087e-02 1.895150654121331019e-02
3.575000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.366821499774743098e-02 1.664997478455174096e-02
3.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.820938023511518622e-02 1.556366666678792206e-02
3.625000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.638914759971748847e-02 1.520144037234378090e-02
3.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.678438266549181268e-02 1.528009215043287308e-02
3.675000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.909180093951115320e-02 1.573926838696272298e-02
3.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.173881676203142987e-02 1.626602453564425510e-02
3.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.099217090286901788e-02 1.611744200967093338e-02
3.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.348268132621277315e-02 1.462305358391634280e-02
3.775000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.992113365229395638e-02 1.192430559680649968e-02
3.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.579039546917583470e-02 9.112288698365993145e-03
3.825000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.729574303289014126e-02 7.421852863545139525e-03
3.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.590370303809237856e-02 7.144836904580384451e-03
3.875000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.701688091787753987e-02 7.366359302657631003e-03
3.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.453409717895772335e-02 6.872285338612587301e-03
3.925000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.674775966289646978e-02 5.322804172916398638e-03
3.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.738653008066084332e-02 3.459919486051508172e-03
3.975000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.105576667827859981e-02 2.200097568977441801e-03
4.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.663863205195063144e-03 1.724108777833817559e-03
4.025000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.893426164037535553e-03 1.570791806643469669e-03
4.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.298971988370631450e-03 1.452495425685755787e-03
4.075000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.536378414596135916e-03 1.698739304504631254e-03
4.100000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.404320077647229839e-02 2.794596954517987973e-03
4.125000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.303916439716437517e-02 4.584793715035710530e-03
4.150000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.069177980380624268e-02 6.107664180957443102e-03
4.175000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.193871914133077777e-02 6.355805109124825457e-03
4.200000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.628454696069359997e-02 5.230624845178027081e-03
4.225000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.842083159491093858e-02 3.665745487387277006e-03
4.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.382228324640673647e-02 2.750634366034940704e-03
4.275000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.396756435706249938e-02 2.779545307055437953e-03
4.300000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.613111521198505940e-02 3.210091927185027092e-03
4.325000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.745012769458613097e-02 3.472575411222640455e-03
4.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.827943764561199697e-02 3.637608091476787590e-03
4.375000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.102524022449829555e-02 4.184022804675161487e-03
4.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.624895071262678403e-02 5.223541191812730577e-03
4.425000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.120692575326848572e-02 6.210178224900429235e-03
4.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.301133308463209681e-02 6.569255283841788154e-03
4.475000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.283987444027892943e-02 6.535135013615508102e-03
4.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.599143896558945621e-02 7.162296354152303257e-03
4.525000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.696809852817558639e-02 9.346651607106942067e-03
4.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.436287273197230374e-02 1.280821167366249028e-02
4.575000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.110038746145217803e-02 1.613897710482898457e-02
4.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.025396079598971277e-02 1.796053819840195617e-02
4.625000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.067301663812199486e-02 1.804393031098628156e-02
4.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.693844711413763193e-02 1.730075097571339218e-02
4.675000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.453010093326707164e-02 1.682149008572014770e-02
4.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.582022386153986826e-02 1.707822454844643359e-02
4.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.040236508749219246e-02 1.799007065241094855e-02
4.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.782759971765249418e-02 1.946769234381284797e-02
4.775000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.086202818821247751e-01 2.161543609454283366e-02
4.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.223173082262624251e-01 2.434114433702622496e-02
4.825000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.354690674090475166e-01 2.695834441440046053e-02
4.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.431913801137564002e-01 2.849508464263752691e-02
4.875000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.439065931358856076e-01 2.863741203404123956e-02
4.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.425167584303207446e-01 2.836083492763382882e-02
4.925000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.476617638105431340e-01 2.938469099829808459e-02
4.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.644130001284326570e-01 3.271818702555810698e-02
4.975000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.891548073291128285e-01 3.764180665849345409e-02
5.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.120798197463233392e-01 4.220388412951835144e-02
5.025000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.250871976774342365e-01 4.479235233780941988e-02
5.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.273550408941458212e-01 4.524365313793501930e-02
5.075000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.240555643480051096e-01 4.458705730525301669e-02
5.100000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.212485614741453166e-01 4.402846373335492225e-02
5.125000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.226088912817532073e-01 4.429916936506889114e-02
5.150000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.296554721289387757e-01 4.570143895365882253e-02
5.175000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.428988462143462090e-01 4.833687039665490043e-02
5.200000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.614034920496891568e-01 5.201929491788814808e-02
5.225000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.813135748478907128e-01 5.598140139473026244e-02
5.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.961730520995691784e-01 5.893843736781427534e-02
5.275000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.008061712595553883e-01 5.986042808065152737e-02
5.300000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.964942503875104274e-01 5.900235582711457760e-02
5.325000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.921404480260937353e-01 5.813594915719266093e-02
5.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.984611720394967360e-01 5.939377323585985635e-02
5.375000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.191648153919289799e-01 6.351379826299387299e-02
5.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.473616520103482430e-01 6.912496875005931518e-02
5.425000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.710323156896513930e-01 7.383543082224063026e-02
5.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.822211752334140344e-01 7.606201387144939652e-02
5.475000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.814213298788133866e-01 7.590284464588387126e-02
5.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.748336762690600010e-01 7.459190157754294614e-02
5.525000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.692759888002941082e-01 7.348592177125852498e-02
5.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.694679477175421001e-01 7.352412159579088669e-02
5.575000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.778056454786245522e-01 7.518332345024629493e-02
5.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.943152361225678026e-01 7.846873198839099395e-02
5.625000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.157911491892583578e-01 8.274243868866242024e-02
5.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.354654215416283169e-01 8.665761888678405467e-02
5.675000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.454088472840575519e-01 8.863636060952746754e-02
5.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.418784821890286429e-01 8.793381795561670822e-02
5.725000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.298739216539412822e-01 8.554491040913432542e-02
5.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.215611712792760590e-01 8.389067308457594241e-02
5.775000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.277481927572232001e-01 8.512189035868741871e-02
5.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.490905114779127905e-01 8.936901178410465441e-02
5.825000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.754120399619372606e-01 9.460699595242552662e-02
5.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.939064902083795117e-01 9.828739155146754003e-02
5.875000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.982140474676736153e-01 9.914459544606706032e-02
5.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.907567846503783637e-01 9.766060014542531087e-02
5.925000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.787421189010248601e-01 9.526968166130395099e-02
5.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.693657202361184444e-01 9.340377832698758265e-02
5.975000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.675410835226134765e-01 9.304067562100010180e-02
6.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.753606943559011144e-01 9.459677817682433931e-02
6.025000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.915444752231952208e-01 9.781735056941585904e-02
6.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.107581293097293029e-01 1.016408677326361421e-01
6.075000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.244328149058975486e-01 1.043621301662736173e-01
6.100000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.247536338864930983e-01 1.044259731434121347e-01
6.125000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.106387532444154331e-01 1.016171118956386843e-01
6.150000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.907212434218919395e-01 9.765352744095649740e-02
6.175000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.787636512956503498e-01 9.527396660783443716e-02
6.200000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.835607373148587129e-01 9.622858672565690052e-02
6.225000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.019503606245699912e-01 9.988812176428944756e-02
6.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.216093390366907112e-01 1.038002584683014595e-01
6.275000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.307815509346545113e-01 1.056255286359962658e-01
6.300000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.257819949548530047e-01 1.046306169960157656e-01
6.325000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.109798354849933721e-01 1.016849872615136902e-01
6.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.939996629899013891e-01 9.830593293499038932e-02
6.375000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.815039438502251024e-01 9.581928482619479770e-02
6.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.775608297153385307e-01 9.503460511335237726e-02
6.425000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.832600366954385995e-01 9.616874730239229063e-02
6.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.960740147126850852e-01 9.871872892782435072e-02
6.475000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.093424378253080809e-01 1.013591451272363164e-01
6.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.139622985989247272e-01 1.022784974211860265e-01
6.525000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.035057409398859818e-01 1.001976424470373134e-01
6.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.800101589930071966e-01 9.552202163960844816e-02
6.575000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.546645420965225171e-01 9.047824387720798667e-02
6.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.406882566894939623e-01 8.769696308120931982e-02
6.625000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.433864341550898258e-01 8.823390039686287989e-02
6.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.562708447661708022e-01 9.079789810846800036e-02
6.675000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.667749987369235187e-01 9.288822474864778800e-02
6.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.658293024065044974e-01 9.270003117889440147e-02
