0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000000e+00 1.373929133153238002e-01 8.626070866846778928e-01
5.000000000000000000e+00 4.697301081397851075e-01 5.302698918602122280e-01
7.500000000000000000e+00 8.203321663673805997e-01 1.796678336326128500e-01
1.000000000000000000e+01 9.951724841685051226e-01 4.827515831490181500e-03
1.250000000000000000e+01 9.052289869787369936e-01 9.477101302126232640e-02
1.500000000000000000e+01 6.036002925477903513e-01 3.963997074522150332e-01
1.750000000000000000e+01 2.496233079660566401e-01 7.503766920339497437e-01
2.000000000000000000e+01 3.703969467299947360e-02 9.629603053270030522e-01
2.250000000000000000e+01 7.488128346807489122e-02 9.251187165319292305e-01
2.500000000000000000e+01 3.418159209382029551e-01 6.581840790618065373e-01
2.750000000000000000e+01 6.994827720482608147e-01 3.005172279517496214e-01
3.000000000000000000e+01 9.516160022623881831e-01 4.838399773762717959e-02
3.250000000000000000e+01 9.651975715484584217e-01 3.480242845155190334e-02
3.500000000000000000e+01 7.306732701056396495e-01 2.693267298943691213e-01
3.750000000000000000e+01 3.700828800080144809e-01 6.299171199919944009e-01
4.000000000000000000e+01 8.379467383123043178e-02 9.162053261687785888e-01
4.250000000000000000e+01 2.349677348822884829e-02 9.765032265117727928e-01
4.500000000000000000e+01 2.218196525848296630e-01 7.781803474151658406e-01
4.750000000000000000e+01 5.716632342052649918e-01 4.283367657947335649e-01
5.000000000000000000e+01 8.772262561207557763e-01 1.227737438792452368e-01
5.250000000000000000e+01 9.792827782791573288e-01 2.071722172084567576e-02
5.500000000000000000e+01 8.258839414135332735e-01 1.741160585864596211e-01
5.750000000000000000e+01 5.019654738259566873e-01 4.980345261740383167e-01
6.000000000000000000e+01 1.874434383453438824e-01 8.125565616546475134e-01
6.250000000000000000e+01 4.453374582402766513e-02 9.554662541759608718e-01
6.500000000000000000e+01 1.487733132667552471e-01 8.512266867332264342e-01
6.750000000000000000e+01 4.442759812467369507e-01 5.557240187532392905e-01
7.000000000000000000e+01 7.689045327060151092e-01 2.310954672939578014e-01
7.250000000000000000e+01 9.537301482896500815e-01 4.626985171032668709e-02
7.500000000000000000e+01 8.966616578489706724e-01 1.033383421510099820e-01
7.750000000000000000e+01 6.270517355460819564e-01 3.729482644538991698e-01
8.000000000000000000e+01 2.942603396235787261e-01 7.057396603764025667e-01
8.250000000000000000e+01 7.419498611165065149e-02 9.258050138883249236e-01
8.500000000000000000e+01 8.860458973488709311e-02 9.113954102650957401e-01
8.750000000000000000e+01 3.271861743456374594e-01 6.728138256543408913e-01
9.000000000000000000e+01 6.538783717683032126e-01 3.461216282316773030e-01
9.250000000000000000e+01 8.952792149409420919e-01 1.047207850590397837e-01
9.500000000000000000e+01 9.207761095927605721e-01 7.922389040721711240e-02
9.750000000000000000e+01 7.231517655013597334e-01 2.768482344986207822e-01
1.000000000000000000e+02 4.165147679499325295e-01 5.834852320500496514e-01
1.025000000000000000e+02 1.619492015450094413e-01 8.380507984549713241e-01
1.050000000000000000e+02 9.619318796197101618e-02 9.038068120380103876e-01
1.075000000000000000e+02 2.493089754085890675e-01 7.506910245913899216e-01
1.100000000000000000e+02 5.349917804738629767e-01 4.650082195261206475e-01
1.125000000000000000e+02 8.044259392961379262e-01 1.955740607038463919e-01
1.150000000000000000e+02 9.104738263403806542e-01 8.952617365959771034e-02
1.175000000000000000e+02 7.985747838340208071e-01 2.014252161659581541e-01
1.200000000000000000e+02 5.313483409361019483e-01 4.686516590638776791e-01
1.225000000000000000e+02 2.502750163540684025e-01 7.497249836459204397e-01
1.250000000000000000e+02 1.115952766669974505e-01 8.884047233329821491e-01
1.275000000000000000e+02 1.865429754495729064e-01 8.134570245504024744e-01
1.300000000000000000e+02 4.292044862455888787e-01 5.707955137543901936e-01
1.325000000000000000e+02 7.074249256977902522e-01 2.925750743021948708e-01
1.350000000000000000e+02 8.665471393971905245e-01 1.334528606027909348e-01
1.375000000000000000e+02 8.277980442212616863e-01 1.722019557787169419e-01
1.400000000000000000e+02 6.199397651983328261e-01 3.800602348016446919e-01
1.425000000000000000e+02 3.568604578019540785e-01 6.431395421980229399e-01
1.450000000000000000e+02 1.829754846320233996e-01 8.170245153679503991e-01
1.475000000000000000e+02 1.842257667372125263e-01 8.157742332627582194e-01
1.500000000000000000e+02 3.548066178961915007e-01 6.451933821037804107e-01
1.525000000000000000e+02 6.033773748103647971e-01 3.966226251896060040e-01
1.550000000000000000e+02 7.939106118120407007e-01 2.060893881879302947e-01
1.575000000000000000e+02 8.289020399351358925e-01 1.710979600648330212e-01
1.600000000000000000e+02 6.911253141014104262e-01 3.088746858985592647e-01
1.625000000000000000e+02 4.547466288871402362e-01 5.452533711128291216e-01
1.650000000000000000e+02 2.520456935304489776e-01 7.479543064695195476e-01
1.675000000000000000e+02 1.894435358265217084e-01 8.105564641734475106e-01
1.700000000000000000e+02 2.983321214462900661e-01 7.016678785536802909e-01
1.725000000000000000e+02 5.156703096897647942e-01 4.843296903102027873e-01
1.750000000000000000e+02 7.166574639645025835e-01 2.833425360354669964e-01
1.775000000000000000e+02 7.964427302179463153e-01 2.035572697820195176e-01
1.800000000000000000e+02 7.173400957515450038e-01 2.826599042484257973e-01
1.825000000000000000e+02 5.290079148555421051e-01 4.709920851444283074e-01
1.850000000000000000e+02 3.395580782756842941e-01 6.604419217242826212e-01
1.875000000000000000e+02 2.458989054445490652e-01 7.541010945554179612e-01
1.900000000000000000e+02 2.933891384214095677e-01 7.066108615785606784e-01
1.925000000000000000e+02 4.515740829765743647e-01 5.484259170233972691e-01
1.950000000000000000e+02 6.315043138839046000e-01 3.684956861160658126e-01
1.975000000000000000e+02 7.407408161785747902e-01 2.592591838213995636e-01
2.000000000000000000e+02 7.221167232914651457e-01 2.778832767085065436e-01
2.025000000000000000e+02 5.884353961774466679e-01 4.115646038225244108e-01
2.050000000000000000e+02 4.161096313403339630e-01 5.838903686596388365e-01
