0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 9.999643847321764145e-01 5.793181169329696142e-10 8.089088634557328638e-13 1.978512069557323110e-15
5.000000000000000000e+01 9.999089404326017005e-01 1.073774502491207332e-09 3.699666843426731665e-14 1.997995127667551408e-16
7.500000000000000000e+01 9.999096920325226678e-01 3.770843035932699239e-09 4.082630307954752617e-14 1.636256497366080978e-16
1.000000000000000000e+02 9.999655761703932777e-01 4.915093369666098775e-09 8.274350039293265165e-13 2.544362826190285868e-15
1.250000000000000000e+02 9.999999739766259887e-01 8.838190239062263280e-09 4.717132100482074907e-17 7.552797212900995380e-18
1.500000000000000000e+02 9.999631652931416648e-01 1.398001912229304318e-08 8.089689394504112341e-13 1.641913740461686769e-15
1.750000000000000000e+02 9.999081987673256178e-01 1.604786604901048386e-08 3.706297223848330765e-14 5.233758097774542545e-16
2.000000000000000000e+02 9.999104530678301073e-01 2.413983354852724676e-08 4.971219643934822352e-14 4.315268104326674435e-16
2.250000000000000000e+02 9.999667388222541753e-01 2.698868840479864441e-08 8.632850999721619682e-13 2.551203852161794639e-15
2.500000000000000000e+02 9.999998959201614745e-01 3.535268942304580367e-08 6.256753500550499596e-16 2.297884079278933267e-17
2.750000000000000000e+02 9.999619186489258071e-01 4.511570408728655007e-08 8.285653043544757305e-13 1.903236463256145645e-15
3.000000000000000000e+02 9.999074675255662514e-01 4.869236575546162227e-08 4.059473324053155998e-14 5.855025773844383635e-16
3.250000000000000000e+02 9.999112230353044417e-01 6.218153645585749341e-08 6.532192911222214640e-14 4.844710961390921337e-16
3.500000000000000000e+02 9.999678718956399592e-01 6.680131746463594172e-08 9.184597000904190953e-13 2.174164283425022468e-15
3.750000000000000000e+02 9.999997658385157973e-01 7.954334068491142562e-08 2.884406508797258984e-15 3.879856676263080306e-17
4.000000000000000000e+02 9.999606455945773131e-01 9.398481972767410290e-08 8.669211865175616502e-13 2.090886895656404955e-15
4.250000000000000000e+02 9.999067471989199207e-01 9.900663460775751194e-08 4.834675085850073986e-14 2.886388845627923776e-16
