0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+01 1.999999963582838713e+00 7.122937309990354793e-01 5.208986543448184542e-03 1.287706233280562440e+00 -1.812263168329490259e-03 -3.396724071878043285e-03
5.000000000000000000e+01 1.999999929463490478e+00 1.821169819853187599e+00 2.724960083888817129e-03 1.788301109601118377e-01 6.860374435533687486e-04 -3.410998877251175069e-03
7.500000000000000000e+01 1.999999893421149366e+00 1.806083861311275740e+00 2.641541633535672996e-03 1.939160341541540100e-01 6.741253486492311498e-04 -3.315669026464972396e-03
1.000000000000000000e+02 1.999999859683061931e+00 6.883781811228626424e-01 5.178819514770761044e-03 1.311621681256147420e+00 -1.887916379294388766e-03 -3.290905831424707512e-03
1.250000000000000000e+02 1.999999821519071519e+00 3.436032443080867240e-04 1.759827407911688485e-05 1.999656221713643767e+00 -1.774735855647559854e-05 1.456455970542618570e-07
1.500000000000000000e+02 1.999999787182985322e+00 7.364143791597547173e-01 5.272329857566224708e-03 1.263585412133458430e+00 -1.771088736958223268e-03 -3.501245230835707371e-03
1.750000000000000000e+02 1.999999749182145292e+00 1.835703545724841179e+00 2.843859526724424290e-03 1.642962083222383463e-01 6.626474088130469321e-04 -3.506511800471820255e-03
2.000000000000000000e+02 1.999999716777311809e+00 1.790455676285189313e+00 2.593693839255195501e-03 2.095440460053948073e-01 6.269147283142061534e-04 -3.220614080841269124e-03
2.250000000000000000e+02 1.999999682513983412e+00 6.646836016870112385e-01 5.181899144951509356e-03 1.335316087034728261e+00 -1.997992346034983303e-03 -3.183913006672783440e-03
2.500000000000000000e+02 1.999999645268495385e+00 1.374342631685070539e-03 7.038299900907829326e-05 1.998625309611503864e+00 -7.097342803297645335e-05 5.834543304492520185e-07
2.750000000000000000e+02 1.999999609884934637e+00 7.607244448722819685e-01 5.368808534037002207e-03 1.239275172724546792e+00 -1.764445979532755374e-03 -3.604370266397959217e-03
3.000000000000000000e+02 1.999999572810637893e+00 1.849675389390843305e+00 2.998186078599418981e-03 1.503241919220162093e-01 6.039512465203628576e-04 -3.602145827341616830e-03
3.250000000000000000e+02 1.999999540809862753e+00 1.774295389048294869e+00 2.581508500780045189e-03 2.257041609551337924e-01 5.444147185347377946e-04 -3.125932412880833358e-03
3.500000000000000000e+02 1.999999507679564248e+00 6.412257673034418293e-01 5.218265173467520439e-03 1.358773750298968075e+00 -2.142421815084016596e-03 -3.075853281229317098e-03
