0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000000e+00 1.373925199379365802e-01 8.626074800620725513e-01
5.000000000000000000e+00 4.734895946098106601e-01 5.265104053901953352e-01
7.500000000000000000e+00 8.230322102594340716e-01 1.769677897405689260e-01
1.000000000000000000e+01 9.953783656602598340e-01 4.621634339744482012e-03
1.250000000000000000e+01 8.993451278816063654e-01 1.006548721183940925e-01
1.500000000000000000e+01 5.908270529023896822e-01 4.091729470976114835e-01
1.750000000000000000e+01 2.393166460752108315e-01 7.606833539247863651e-01
2.000000000000000000e+01 3.462022812556074525e-02 9.653797718744363543e-01
2.250000000000000000e+01 8.542024094890897368e-02 9.145797590510857944e-01
2.500000000000000000e+01 3.627400675071947300e-01 6.372599324927950004e-01
2.750000000000000000e+01 7.163792200450956882e-01 2.836207799548923769e-01
3.000000000000000000e+01 9.551078647204187533e-01 4.489213527956764649e-02
3.250000000000000000e+01 9.491747958026551801e-01 5.082520419733201067e-02
3.500000000000000000e+01 7.011984965009120385e-01 2.988015034990750829e-01
3.750000000000000000e+01 3.462061151731427588e-01 6.537938848268454173e-01
4.000000000000000000e+01 7.856125436718142119e-02 9.214387456328032577e-01
4.250000000000000000e+01 4.452509554190023366e-02 9.554749044580854722e-01
4.500000000000000000e+01 2.606228102526540469e-01 7.393771897473281340e-01
4.750000000000000000e+01 6.050192679062181833e-01 3.949807320937654964e-01
5.000000000000000000e+01 8.871139827948812950e-01 1.128860172051032729e-01
5.250000000000000000e+01 9.546231189116282101e-01 4.537688108835802314e-02
5.500000000000000000e+01 7.764318186369869590e-01 2.235681813629969150e-01
5.750000000000000000e+01 4.557228600083660375e-01 5.442771399916197517e-01
6.000000000000000000e+01 1.694051376755479899e-01 8.305948623244384654e-01
6.250000000000000000e+01 7.055830734486800981e-02 9.294416926551187785e-01
6.500000000000000000e+01 2.077938564517441689e-01 7.922061435482425917e-01
6.750000000000000000e+01 5.027090501616422458e-01 4.972909498383409344e-01
7.000000000000000000e+01 7.943930704869750503e-01 2.056069295130064367e-01
7.250000000000000000e+01 9.260516372540561481e-01 7.394836274592206382e-02
7.500000000000000000e+01 8.285399640254633713e-01 1.714600359745156455e-01
7.750000000000000000e+01 5.571904170684549573e-01 4.428095829315240040e-01
8.000000000000000000e+01 2.616551900851720736e-01 7.383448099148077759e-01
8.250000000000000000e+01 1.037426658867539875e-01 8.962573341132260563e-01
8.500000000000000000e+01 1.677003374779433287e-01 8.322996625220393518e-01
8.750000000000000000e+01 4.136194305150184269e-01 5.863805694849651973e-01
9.000000000000000000e+01 7.013716813716608378e-01 2.986283186283233970e-01
9.250000000000000000e+01 8.713682054224705098e-01 1.286317945775113381e-01
9.500000000000000000e+01 8.345350712989481057e-01 1.654649287010337699e-01
9.750000000000000000e+01 6.193050952567621392e-01 3.806949047432205413e-01
1.000000000000000000e+02 3.506638217026926130e-01 6.493361782972904006e-01
1.025000000000000000e+02 1.768679959460723872e-01 8.231320040539096272e-01
1.050000000000000000e+02 1.878379937972883829e-01 8.121620062026946307e-01
1.075000000000000000e+02 3.700378442285021663e-01 6.299621557714787379e-01
1.100000000000000000e+02 6.189645696289588495e-01 3.810354303710195012e-01
1.125000000000000000e+02 7.985944552140562536e-01 2.014055447859202375e-01
1.150000000000000000e+02 8.145154901289126670e-01 1.854845098710636020e-01
1.175000000000000000e+02 6.628999459571293107e-01 3.371000540428462644e-01
1.200000000000000000e+02 4.307037771289976003e-01 5.692962228709770311e-01
1.225000000000000000e+02 2.471803394313560331e-01 7.528196605686218179e-01
1.250000000000000000e+02 2.122644495007867671e-01 7.877355504991886415e-01
1.275000000000000000e+02 3.409753362379329689e-01 6.590246637620431613e-01
1.300000000000000000e+02 5.558250950009748781e-01 4.441749049990020293e-01
1.325000000000000000e+02 7.326411409610497083e-01 2.673588590389255892e-01
1.350000000000000000e+02 7.732055231575382104e-01 2.267944768424375312e-01
1.375000000000000000e+02 6.611083229073391188e-01 3.388916770926354016e-01
1.400000000000000000e+02 4.676946011199549780e-01 5.323053988800185987e-01
1.425000000000000000e+02 3.065270899728618215e-01 6.934729100271106450e-01
1.450000000000000000e+02 2.661400012718917463e-01 7.338599987280847170e-01
1.475000000000000000e+02 3.617747061106739714e-01 6.382252938893034910e-01
1.500000000000000000e+02 5.320893384957018357e-01 4.679106615042735173e-01
1.525000000000000000e+02 6.784763149162501561e-01 3.215236850837245308e-01
1.550000000000000000e+02 7.214305815249464349e-01 2.785694184750295843e-01
1.575000000000000000e+02 6.424967770205436413e-01 3.575032229794321559e-01
1.600000000000000000e+02 4.911895856669182825e-01 5.088104143330575146e-01
1.625000000000000000e+02 3.554061395981362725e-01 6.445938604018399687e-01
1.650000000000000000e+02 3.118979723338146659e-01 6.881020276661617974e-01
1.675000000000000000e+02 3.832146672695712075e-01 6.167853327304060329e-01
1.700000000000000000e+02 5.248590712392502411e-01 4.751409287607284426e-01
1.725000000000000000e+02 6.511268853461020800e-01 3.488731146538762706e-01
1.750000000000000000e+02 6.862010996326879386e-01 3.137989003672919663e-01
1.775000000000000000e+02 6.104064721446493813e-01 3.895935278553294134e-01
1.800000000000000000e+02 4.723401282667505918e-01 5.276598717332269262e-01
1.825000000000000000e+02 3.582307695811452475e-01 6.417692304188321595e-01
1.850000000000000000e+02 3.377479888501029315e-01 6.622520111498757522e-01
1.875000000000000000e+02 4.211237335675692695e-01 5.788762664324107465e-01
1.900000000000000000e+02 5.546007817841038801e-01 4.453992182158748037e-01
1.925000000000000000e+02 6.556013455401146217e-01 3.443986544598647281e-01
1.950000000000000000e+02 6.637762254463963618e-01 3.362237745535822109e-01
1.975000000000000000e+02 5.760548060033494622e-01 4.239451939966293326e-01
