0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 5.341533486566793625e-08 2.514080904240844173e-13 5.341508345757752349e-08
1.000000000000000000e+01 4.156964690222630429e-07 2.486657193522448212e-12 4.156939823650694838e-07
1.500000000000000000e+01 5.727737265198064673e-07 4.320390900950153901e-12 5.727694061289055260e-07
2.000000000000000000e+01 3.428890958289176865e-07 3.858116610821705251e-11 3.428505146628095161e-07
2.500000000000000000e+01 4.828738347152691570e-07 1.102473906094299430e-10 4.827635873246596868e-07
3.000000000000000000e+01 4.654455178863528180e-07 1.699177062391236465e-10 4.652756001801136897e-07
3.500000000000000000e+01 9.974557902812462398e-08 1.717296909040391330e-10 9.957384933722060837e-08
4.000000000000000000e+01 3.739500547088545443e-09 1.876725339824987571e-10 3.551828013106046401e-09
4.500000000000000000e+01 2.586600060446921549e-08 1.924073875256471278e-10 2.567359321694356880e-08
5.000000000000000000e+01 3.387319694431819966e-07 2.037304960099112321e-10 3.385282389471721092e-07
5.500000000000000000e+01 6.365851884251608022e-07 2.173880417503011395e-10 6.363678003834105623e-07
6.000000000000000000e+01 3.963362962497927934e-07 3.402316748898815180e-10 3.959960645749028226e-07
6.500000000000000000e+01 3.916435726399916968e-07 5.169962770052132164e-10 3.911265763629864432e-07
7.000000000000000000e+01 4.769951834354321554e-07 6.816939020245019596e-10 4.763134895334075755e-07
7.500000000000000000e+01 1.571048033960212313e-07 7.012187880573922543e-10 1.564035846079638819e-07
8.000000000000000000e+01 1.476671572038063793e-08 7.367276487579533350e-10 1.402998807162268408e-08
8.500000000000000000e+01 1.979260080719663255e-08 7.462197240153355198e-10 1.904638108318129858e-08
9.000000000000000000e+01 2.519088119730705617e-07 7.685232036484150626e-10 2.511402887694221738e-07
9.500000000000000000e+01 6.566064240634853307e-07 7.671674309800610397e-10 6.558392566325053655e-07
1.000000000000000000e+02 4.894746136762602587e-07 9.318028163793675698e-10 4.885428108598808835e-07
1.050000000000000000e+02 3.246145768132675894e-07 1.208225834843331609e-09 3.234063509784242249e-07
1.100000000000000000e+02 4.488858933665276429e-07 1.491397408618203349e-09 4.473944959579093862e-07
1.150000000000000000e+02 2.142065798256032404e-07 1.570775990327859810e-09 2.126358038352753879e-07
1.200000000000000000e+02 3.236861719328951442e-08 1.612098042372523157e-09 3.075651915091699602e-08
1.250000000000000000e+02 3.275417138632767233e-08 1.645724953731624852e-09 3.110844643259604438e-08
1.300000000000000000e+02 1.743071498041772209e-07 1.668723411493780750e-09 1.726384263926834658e-07
1.350000000000000000e+02 6.265606963533153396e-07 1.657417171679741461e-09 6.249032791816356015e-07
1.400000000000000000e+02 5.983309552699091744e-07 1.798187783399587214e-09 5.965327674865097719e-07
1.450000000000000000e+02 3.014951535215688884e-07 2.161533717588104812e-09 2.993336198039807704e-07
1.500000000000000000e+02 3.899467483389761567e-07 2.547230222064087615e-09 3.873995181169121328e-07
