0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.865332073184977005e-06 2.201631938440184458e-08 3.439333841438775180e-11 4.071857360312655263e-14
5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.204144194742718218e-04 1.086525921088145851e-06 6.048223323945281286e-09 2.537588339324742967e-11
7.500000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.648569985033094228e-04 8.051799952931679882e-06 8.285576240555101846e-08 6.310593290336759285e-10
1.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.008219201648193888e-03 2.493628578353548089e-05 3.435832501213247051e-07 3.358693060508339392e-09
1.250000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.523431865991139479e-03 4.471780359509983159e-05 6.595859141328079303e-07 6.382116023676715184e-09
1.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.776337143567680542e-03 5.443236322679575123e-05 7.193138119235363882e-07 5.552358249204245535e-09
1.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.733260230031967138e-03 5.087752564172884101e-05 5.345783795916076830e-07 3.022188737625552466e-09
2.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.598962198853316839e-03 4.263481115025328111e-05 3.594501990828899426e-07 1.893286017340948756e-09
2.250000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.653355650855458520e-03 3.858612890058783491e-05 2.978781884187030064e-07 1.775448726204684247e-09
2.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.019498348695591711e-03 4.149174592475578005e-05 3.339502820047418094e-07 1.855156395138099252e-09
2.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.557705995523742830e-03 4.845626227864663457e-05 4.724748732568445199e-07 2.392882589560508881e-09
3.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.983050709973816828e-03 5.095168404965072506e-05 6.529686210663904725e-07 4.652570501273867187e-09
3.250000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.104371521333665774e-03 4.078498127126282112e-05 6.481561803293368539e-07 6.443044183134220968e-09
3.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.967988509151513448e-03 2.157252921511248716e-05 3.849566366201754486e-07 4.398261910077987930e-09
3.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.780218110217320179e-03 6.399680033871528078e-06 1.301219455876916200e-07 1.514405853075348191e-09
4.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.694578627439438503e-03 1.341360949061300929e-06 3.674753699658441960e-08 3.702888443103017624e-10
4.250000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.684946210954691770e-03 1.149778227472536908e-06 1.599808810439778382e-08 9.304516462108151051e-11
4.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.641937182093546423e-03 9.515746703459123108e-07 8.643059898511284279e-09 3.511259205772168972e-11
4.750000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.574954629487575305e-03 7.153969531395397033e-07 5.680992950444821289e-09 4.310313875026188923e-11
5.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.657649379253297812e-03 1.622769734365777473e-06 1.172503670446708887e-08 3.773450036881142828e-11
