0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 5.203558935551464524e-08 2.446591315157257062e-13 5.203534469638312112e-08
1.000000000000000000e+01 4.173176172133752942e-07 2.468008551889269284e-12 4.173151492048235379e-07
1.500000000000000000e+01 6.120700691280373809e-07 4.146406848052426773e-12 6.120659227211893462e-07
2.000000000000000000e+01 3.972725655010776893e-07 4.092698149015806312e-11 3.972316385195875098e-07
2.500000000000000000e+01 5.629401212261710310e-07 1.210424594822649933e-10 5.628190787666887989e-07
3.000000000000000000e+01 6.246693749658422355e-07 1.927694844807852988e-10 6.244766054813614758e-07
3.500000000000000000e+01 1.928988147295999546e-07 1.900771347873229577e-10 1.927087375948125893e-07
4.000000000000000000e+01 7.378128985369236845e-09 2.007235505234934517e-10 7.177405434845742360e-09
4.500000000000000000e+01 8.915513693207142246e-09 2.058966620841070849e-10 8.709617031123034748e-09
5.000000000000000000e+01 2.023958723618314781e-07 2.231375269450227510e-10 2.021727348348864231e-07
5.500000000000000000e+01 5.468778946616763778e-07 2.352469622074633917e-10 5.466426476994690049e-07
6.000000000000000000e+01 4.430858550558597893e-07 3.595674922861175397e-10 4.427262875635736085e-07
6.500000000000000000e+01 4.564592981722121151e-07 5.552000653482523290e-10 4.559040981068638889e-07
7.000000000000000000e+01 7.267880334544504048e-07 7.564225614958324629e-10 7.260316108929546406e-07
7.500000000000000000e+01 4.222835989277771262e-07 7.836571522987974593e-10 4.214999417754783634e-07
8.000000000000000000e+01 5.361983409557858870e-08 7.884892836145390136e-10 5.283134481196404503e-08
8.500000000000000000e+01 1.962491485963368839e-08 7.962432001039012461e-10 1.882867165952978383e-08
9.000000000000000000e+01 6.827849150331449999e-08 8.360440240749870621e-10 6.744244747923948522e-08
9.500000000000000000e+01 3.822826578615503070e-07 8.468579321534711412e-10 3.814357999293967508e-07
1.000000000000000000e+02 4.774871453861064588e-07 9.880494986506471098e-10 4.764990958874558588e-07
1.050000000000000000e+02 3.711034338164531456e-07 1.285834433882228255e-09 3.698175993825708326e-07
1.100000000000000000e+02 6.835562529654284837e-07 1.620697987877744617e-09 6.819355549775508737e-07
1.150000000000000000e+02 6.611970814125319558e-07 1.760071520163552065e-09 6.594370098923684637e-07
1.200000000000000000e+02 1.832493207715835385e-07 1.734312946230721676e-09 1.815150078253528148e-07
1.250000000000000000e+02 4.344610899502535141e-08 1.750327588554740015e-09 4.169578140647060850e-08
1.300000000000000000e+02 3.906855635029307076e-08 1.790319098586911849e-09 3.727823725170616097e-08
1.350000000000000000e+02 1.993451751662179493e-07 1.836234694335930826e-09 1.975089404718820212e-07
1.400000000000000000e+02 4.386401138049672284e-07 1.924482147136405998e-09 4.367156316578309225e-07
1.450000000000000000e+02 3.431726576714737471e-07 2.285408811529305313e-09 3.408872488599444294e-07
1.500000000000000000e+02 5.378790247117541651e-07 2.720571396898443979e-09 5.351584533148558402e-07
1.550000000000000000e+02 8.029356955528611207e-07 3.041794334322512272e-09 7.998939012185384847e-07
1.600000000000000000e+02 4.040433662450483699e-07 3.010888538799162715e-09 4.010324777062492659e-07
1.650000000000000000e+02 8.582377094756652103e-08 3.018140689963229397e-09 8.280563025760328791e-08
1.700000000000000000e+02 7.399585495233961310e-08 3.038747149870564430e-09 7.095710780246905736e-08
1.750000000000000000e+02 8.783586125688638393e-08 3.140272200433899484e-09 8.469558905645246708e-08
1.800000000000000000e+02 3.186682532493009040e-07 3.172932219963576846e-09 3.154953210293373106e-07
1.850000000000000000e+02 3.442141851756478165e-07 3.512972709053426613e-09 3.407012124665944280e-07
